instance,source,local,sha256,present,portable_candidate_local,portable_candidate_sha256,input_binding
pydata__xarray-4094,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pydata__xarray-4094/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pydata__xarray-4094/trajectory.json,4f9b026d97e7c66de5e1fa3d857092e2a1db47f4ff6b0ceee13645aa94959f23,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pydata__xarray-4094/trajectory.json,5d083b7754c584d2f5b412b218c880f5dddbae04ca2b17e39f8c0d276a5638a8,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pydata__xarray-4248,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pydata__xarray-4248/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pydata__xarray-4248/trajectory.json,35d4e939653bfec6deb5b0a90dc563cf5890388121b21255b68b116c6f603f90,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pydata__xarray-4248/trajectory.json,9021bc2d2d81ae3cf71ee868a012207e691f1a18cf3a6ed33d4495752a182908,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pydata__xarray-5131,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pydata__xarray-5131/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pydata__xarray-5131/trajectory.json,1ee49d52a357e69a6312c004f10337f97a3251b57393aa813a6a69754d38281f,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pydata__xarray-5131/trajectory.json,49493005ee9f91d4edbf5be2267fab6bc8ebdadb92c07f4ea7baeca5a10f9fd9,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pylint-dev__pylint-6506,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-6506/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-6506/trajectory.json,65850743a868710cca6b53d0f29c1be7d85c8faaab0574f54889d6c5daffe155,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pylint-dev__pylint-6506/trajectory.json,5b054af469759353ef2f4cc7cac76ffb1d7f278670351c60c400b6c4089975c2,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pylint-dev__pylint-7080,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-7080/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-7080/trajectory.json,5d7b27ce9839a6848c8f00d4b325628269e3ff3021db65b1649c9451e8c04798,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pylint-dev__pylint-7080/trajectory.json,0485460ebb8df9bb571971fde9f587e70ea69a770fbf7f1e1ab9187aee94c277,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pylint-dev__pylint-7114,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-7114/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-7114/trajectory.json,7ce8cd66c8e07da184ab9c917c7be910b8cac4fa84e3794a63c07e111b89200e,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pylint-dev__pylint-7114/trajectory.json,176b848f9152eb83b1798ea3802764e78c476625757d21ce06eb770f8caaadd1,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pylint-dev__pylint-7228,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-7228/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-7228/trajectory.json,b10ce336555e97ccf12a72eab4612331b2ecfca23448aa0cd1bcdff90b6b1841,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pylint-dev__pylint-7228/trajectory.json,4eddca19369c2a0d8c7abfda616517e34f4531375b9b86c31103dab49a4213f5,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pylint-dev__pylint-7993,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-7993/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pylint-dev__pylint-7993/trajectory.json,fa17af9e762d04b0a6a4df7e6d1c8ec9a41167e9ce2f1f543766175170e5d915,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pylint-dev__pylint-7993/trajectory.json,313bf5f88725e04fc2267e7a9774d8060716d7296ff4622c0990c600b7ff8ff7,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-11143,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-11143/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-11143/trajectory.json,5aa39f8ffadceff31566774b3951392839569f258a4cae1b2ba086be06ae447b,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-11143/trajectory.json,484fb5cc05d2d3c845e327604c913bccbfa7087a4b76d16f0b5500ba00e68b75,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-11148,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-11148/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-11148/trajectory.json,722c72fa53b734a6f51784c19e26bdf890aeec009e32afdc228e683e349b6336,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-11148/trajectory.json,6834362a73b048aaca589c66b6d185ef358b5cf15a71680684e78025c43eac48,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-5103,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5103/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5103/trajectory.json,4f3e6f3aa06fc7509f57828607f5c31b55d9fad02d1d9ad6aaf865d33bdcc385,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-5103/trajectory.json,0656fab2906909433bc2983f4268d03960ff9bf68262c6103b587bfefb6cec8f,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-5221,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5221/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5221/trajectory.json,8381e9024ec09875cd870eaf19590ea54db9e929cf1ecd41c75fcdffd26ce9d2,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-5221/trajectory.json,6f4ad08bccf2318937c222fbdb2b0f4f7b3aef5ccc5cbdd1179f0ac2554f9e83,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-5227,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5227/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5227/trajectory.json,fce19eb02f2f8d3bdd9552464e63f3f315dae2cdecc258a2f1767bba1a73b237,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-5227/trajectory.json,168252d2f53f20e06db26d003698148e5288c18ff92a055be3106dea413a923f,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-5413,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5413/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5413/trajectory.json,436d00d29123b7e31f419a415f4baf91fbda8a66636b948e0191fa6cf46e9a9e,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-5413/trajectory.json,a2246ecb566b83f21944a1e113603ff03e94de7832ddc1623ae3b7893380b16c,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-5495,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5495/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5495/trajectory.json,65100cad2c105ce58e64ec66f1c2f893b21a3e1d72453ae8df69cb0d3889f8e2,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-5495/trajectory.json,20f62513416d5acb63b04605ff3b74adbeaeab013f073c3c4b49d09eb4894e71,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-5692,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5692/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-5692/trajectory.json,9cf62b1cd715d83ce9405bd2b7942a47644b9ff55d851ed388b959aafd3eda48,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-5692/trajectory.json,7b58c92f2f4fd33ef437f0a0ec87f410319cd04f1a3e1fbeafd8d622e87ac9bb,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-6116,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-6116/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-6116/trajectory.json,8cf1b6c25119b515c0220b16b39f95b4eac1f5c13c96e76526927d71433a1c5d,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-6116/trajectory.json,0beab9aa0d6c6b5ca4591e2c1ee337a02f0cb5619ba9ab0226c4786158caa483,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-7168,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7168/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7168/trajectory.json,9512a159985d0cf6e6681bebe3b2b732ecbac74f30699c55790a792a4fd43530,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-7168/trajectory.json,eb9c121464fe06efebd9c9f88a7a8614f6bb24d90d03ddb82aac05ea9fa12f44,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-7220,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7220/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7220/trajectory.json,aac0cd64887186336c89466887b908bbf4ece3b3b4f6ef60b14c0d55b948da2a,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-7220/trajectory.json,af328db03b49784d50e95b6f8a26213317846834b6a7f21f14841f71dd4207c3,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-7373,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7373/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7373/trajectory.json,0dc7bc5177be053ebc8d4ed5df21b415101433b49681c916985bf0ec3e9ddc0a,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-7373/trajectory.json,dd64e49f19608a5858a83270f66f2dd6a3a54a6aa5562ada5146530925f73579,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-7432,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7432/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7432/trajectory.json,42efd8412a9a5b10b0e4b40b6db541f1f390770c98197e09bd0baa6485a5e38d,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-7432/trajectory.json,8867799bc6ff5184fbbe84599ff75829ee2d0969e86e3235fcb99329024e2572,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-7490,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7490/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-7490/trajectory.json,637e39050f8f36cb29ed65e6d531728aa50fdc3a0f73dc6ddb6ba4c8aefe2405,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-7490/trajectory.json,ac69f190547e955ccd1289aceedcf3dc5ba8bf9464dfb6aa7fc9e8d79d8c3f53,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-8365,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-8365/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-8365/trajectory.json,be7b155048458a8430dcf0749adede872fd4ba232b093fc043eac7d6497a7933,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-8365/trajectory.json,20239470aaeba4ae52c80d117e68a42955b2169ad538d400e4f9ee90a34aae0a,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-8906,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-8906/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-8906/trajectory.json,85b6cb9bb140e13cc8f969e54597fc9858b5fa225e4ee72c589a4b2b9c928d92,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-8906/trajectory.json,ee75d034878ac2ccf1f0a63ee938ce06aa38139299914dd0b8191005e81973ca,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
pytest-dev__pytest-9359,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-9359/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/pytest-dev__pytest-9359/trajectory.json,394c884a0d7e7aaaebfc49bd9acadcee3d33ff0647e25afc3d31b386b619e1a3,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/pytest-dev__pytest-9359/trajectory.json,4cb964ade5cc7dd6c2852d8de483aebcbfae6cd6b733ca6b625805ee1972f34c,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-10297,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-10297/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-10297/trajectory.json,c320874b843a35340cb6c0adfcb2f3f474307c9adaa8bd4905a8f4d30dd5b191,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-10297/trajectory.json,a60e8bebf9251b7ce5b2d657774feaf286291d3dc8195ae917ae0f66d367ffbc,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-10508,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-10508/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-10508/trajectory.json,2565aefeb3d80c6373d583a8a48dc226ebeeea55ad5032141f45656270c998af,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-10508/trajectory.json,d812b8ddca9d6ac0df62c6652a3716c93a46675a2303193a4f8f2cb4f04658dc,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-10949,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-10949/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-10949/trajectory.json,cbc64482bb3647bd8c5efc1759fa1f7cb183d5b0f29f74fbe156796a742bf5b2,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-10949/trajectory.json,8f38ab5fa1f668369dc323298f23867fdf224c208fd5ff3e40ba73f0743c867e,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-11281,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-11281/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-11281/trajectory.json,4281ca10f24b54e11fdbbbe395f1e703d731e588f3f32ac1afafa8197396a631,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-11281/trajectory.json,9dc0ad308bdea3ed9dc799b2f1b0061b8ead989a5b99db1a04c90f9c21730b0f,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-12471,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-12471/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-12471/trajectory.json,fd765a8af4b4f9c591c5067f20f3ad995aca95caa8ea8e5ce0ce14a310538232,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-12471/trajectory.json,f5db88835a2a542bc566ed4d9a379e72430788f7e61ada1e6075b349754980f4,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-13142,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13142/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13142/trajectory.json,d31ef93d83774af559f6ef385cb7b0c12200b14a730bcca956031f9ff4015fec,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-13142/trajectory.json,b3dce9fcf8416ec96ab0f9358bae3bb2c7b5cba868507c8e082a1c8b131fca43,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-13241,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13241/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13241/trajectory.json,5225482398ddba46291724ea3395e3664943860044a480325f998aabab533459,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-13241/trajectory.json,aff06d4d9a3b1f10968af75297db1f15b7aa2d0ee74d823b14a9e955c79b1763,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-13439,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13439/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13439/trajectory.json,7740a499d23f1161090aa41510b067fd80a77fafb8481f40b34dd280601c8612,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-13439/trajectory.json,43eae31fac1f367810a8440c817adc24214efbc323c49e629596a219147ffb0d,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-13496,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13496/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13496/trajectory.json,c919d43eb72557666b29fdf144c68c6cdff233c3a965598b6bb7953837265b8f,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-13496/trajectory.json,e1fe5297e029e21c1a0aa67c966005dcd6332a5e8aa17bd8b48ff63c0c3d6aaf,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-13497,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13497/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13497/trajectory.json,5ac4d6321d7f976150c719aa4921fd26e41026ff19d56696b4879a22015dab2a,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-13497/trajectory.json,83f8bef170920d83f571ad54ce0f320352ae8d3bac3e1fe974a3234a8eca974e,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-13779,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13779/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-13779/trajectory.json,0a278cef8c69e663586bce67c6d23759f9dca5396ff63bd188efd5219a0328c6,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-13779/trajectory.json,68857c5b55f32873ae4338488bbdd640a3fbffebe51ed3e5dbbcdb2f8f99d96c,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-14092,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-14092/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-14092/trajectory.json,432df80a3fd4bd1f3e86b2297d5cbc9bdd945432b8a52b29c0071dd96268e098,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-14092/trajectory.json,e8479bdc79338ef2c09822b132eb7e85555575047ed02699802a3895c6da578d,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-14894,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-14894/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-14894/trajectory.json,bcf46015986fe839eb054def395a3743d92824fe5179a1150a8789c0e2c7f9a2,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-14894/trajectory.json,4d4b7a9d66053e405e8f48d479d0779fc4741130365f791879516e61ba0fda55,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-14983,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-14983/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-14983/trajectory.json,dd58df5102433bc0d28d0bbe54abc91c003ec54092ce1c0ffcc703ad1142955f,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-14983/trajectory.json,78002db2429476c82e688d1ab3be0902408f5a90fff966c5b173cbd30e191958,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-15512,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-15512/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-15512/trajectory.json,6f30d2432be237e4b91a88df7537cacda83830b72f18af105d4cc5bf0e86aedc,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-15512/trajectory.json,cc3c3cef240154ab107bd4d393cf92a032ed15c681c00cb835fd614a192970a2,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-15535,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-15535/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-15535/trajectory.json,b730fd7a6a41d965ce100579d8a485e87e1b7b8551273192bdc752085ff22d82,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-15535/trajectory.json,d9225e7a0b180eb04277ed3bc9fed8ba38099e6c9c3cbcaf5db25c171190c56d,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-25500,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-25500/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-25500/trajectory.json,181ea14e552d03e5b09a56e30cab59d09e8dcff0de8c05d90f9d0389b6324f79,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-25500/trajectory.json,0498d34a3aee330220d49235b5db9989231b3443aef09d83ef4be4baff4a0f68,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
scikit-learn__scikit-learn-25638,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-25638/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/scikit-learn__scikit-learn-25638/trajectory.json,4cb1e70813a9e0e58c6fe10029be97ec21d724934552906721bf47dafeb2a6a4,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/scikit-learn__scikit-learn-25638/trajectory.json,802942a57f15da1f2bf0c4c8ec789e6188b246a9fd45f77cbede636548eef734,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
